EmployeeID,FirstName,LastName,Gender,State,City,BirthDate,HireDate,TerminationDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,AdjustedSalary
HR04555,Shaurya,Gupta,Female,Telangana,Warangal,1977-06-02,2022-06-02,,Customer Support,Customer Support Rep,Diploma,Excellent,Yes,21308,22612
HR04556,Pooja,Pandey,Female,Gujarat,Ahmedabad,1979-10-26,2017-03-30,,IT,Senior Software Engineer,Master's,Satisfactory,No,134012,153369
HR04557,Kavya,Khan,Female,Gujarat,Surat,1989-01-28,2022-05-18,,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,84718,91640
HR04558,Amit,Kulkarni,Female,Punjab,Amritsar,1977-08-21,2020-05-06,,HR,HR Manager,Master's,Excellent,Yes,87787,100467
HR04559,Rohit,Naik,Female,Rajasthan,Jodhpur,1976-10-20,2018-05-22,,Sales,Sales Executive,Diploma,Satisfactory,No,44833,47577
HR04560,Myra,Rao,Male,West Bengal,Howrah,1970-04-29,2022-11-15,,Finance,Accountant,Bachelor's,Good,No,48096,52016
HR04561,Saanvi,Iyer,Male,Karnataka,Mangalore,1985-07-16,2020-12-18,,Sales,Senior Sales Executive,Diploma,Excellent,No,113247,117822
HR04562,Aadhya,Nair,Male,West Bengal,Kolkata,1968-07-18,2021-05-17,,IT,Software Engineer,Master's,Good,No,58271,66021
HR04563,Reyansh,Nair,Female,Delhi,New Delhi,1965-08-02,2024-11-13,,Sales,Sales Manager,Diploma,Good,No,97305,104273
HR04564,Aarohi,Mehta,Female,Karnataka,Mangalore,1976-04-22,2021-08-31,,IT,Software Engineer,Bachelor's,Needs Improvement,Yes,69137,75527
HR04565,Krishna,Iyer,Female,Punjab,Amritsar,1990-08-15,2020-03-22,,Sales,Account Executive,Diploma,Good,Yes,49537,52054
HR04566,Neha,Joshi,Male,Gujarat,Rajkot,1984-06-22,2020-06-11,,IT,IT Support,Diploma,Satisfactory,Yes,22886,23811
HR04567,Sai,Chopra,Male,Punjab,Patiala,1963-11-21,2017-03-07,,Operations,Operations Manager,Bachelor's,Good,No,148889,161023
HR04568,Anil,Kohli,Male,Punjab,Amritsar,1991-05-29,2016-05-07,,Customer Support,Customer Support Rep,High School,Satisfactory,No,23937,23937
HR04569,Sai,Bhattacharya,Female,Gujarat,Rajkot,1988-06-01,2022-10-31,,Finance,Finance Manager,Bachelor's,Good,No,138141,149429
HR04570,Vihaan,Shah,Male,Rajasthan,Jaipur,1983-08-23,2024-03-21,,Sales,Sales Executive,Diploma,Good,Yes,72314,75235
HR04571,Kiran,Rao,Female,Gujarat,Surat,1974-04-25,2021-11-17,,IT,Senior Software Engineer,Bachelor's,Good,Yes,170268,186004
HR04572,Ananya,Joshi,Male,Delhi,Rohini,1975-09-14,2018-07-30,2021-06-08,Marketing,SEO Specialist,Master's,Needs Improvement,Yes,74595,83696
HR04573,Amit,Khan,Female,Delhi,New Delhi,2000-07-20,2024-07-30,,Sales,Sales Executive,Bachelor's,Good,No,55944,59916
HR04574,Amit,Chopra,Male,Tamil Nadu,Madurai,1966-10-30,2018-10-17,,IT,IT Support,Bachelor's,Good,No,32345,34981
HR04575,Rohit,Jain,Female,Punjab,Chandigarh,1995-07-01,2019-08-01,,Sales,Account Executive,Diploma,Excellent,No,83401,86770
HR04576,Kiran,Jain,Male,Telangana,Hyderabad,1986-09-21,2019-02-21,,Operations,Operations Executive,Diploma,Satisfactory,No,29041,29918
HR04577,Rohit,Reddy,Male,Rajasthan,Jaipur,1979-01-12,2016-01-15,,Legal,Legal Counsel,Master's,Good,No,145446,163190
HR04578,Isha,Kulkarni,Male,Delhi,Saket,1977-01-31,2019-03-08,,Customer Support,Senior Support Rep,High School,Satisfactory,No,79464,81053
HR04579,Isha,Tripathi,Female,Tamil Nadu,Chennai,1978-10-02,2017-02-18,,IT,Software Engineer,Master's,Satisfactory,Yes,89711,102669
HR04580,Pooja,Khan,Male,Rajasthan,Jaipur,1989-07-17,2019-10-12,,Marketing,SEO Specialist,Master's,Good,No,101555,112828
HR04581,Amit,Joshi,Male,Punjab,Ludhiana,1990-03-04,2015-03-02,,Admin,Admin Executive,High School,Excellent,Yes,28379,28379
HR04582,Shaurya,Iyer,Male,Delhi,Rohini,1981-04-05,2023-08-15,,IT,Senior Software Engineer,Master's,Needs Improvement,Yes,137798,154609
HR04583,Ananya,Rao,Female,Uttar Pradesh,Kanpur,1959-11-21,2015-10-24,,Operations,Operations Manager,Bachelor's,Satisfactory,No,131251,144787
HR04584,Reyansh,Iyer,Female,Uttar Pradesh,Agra,1997-04-08,2024-07-26,,Operations,Operations Executive,Diploma,Excellent,Yes,56960,59854
HR04585,Pooja,Kumar,Female,Rajasthan,Jodhpur,1962-10-29,2019-10-27,,Legal,Associate Counsel,Bachelor's,Satisfactory,No,111390,122878
HR04586,Rohit,Bhattacharya,Female,Uttar Pradesh,Lucknow,1973-10-21,2020-04-20,,IT,DevOps Engineer,Bachelor's,Excellent,No,125299,136879
HR04587,Ishaan,Bose,Female,Karnataka,Bengaluru,1978-07-31,2019-04-03,,Marketing,Marketing Executive,Master's,Satisfactory,Yes,38549,44117
HR04588,Priya,Ghosh,Female,Gujarat,Vadodara,1982-02-15,2017-10-18,,Customer Support,Customer Support Rep,High School,Good,No,28394,29541
HR04589,Pooja,Khan,Male,Rajasthan,Jaipur,1966-10-09,2017-07-30,,IT,Senior Software Engineer,Bachelor's,Good,No,156959,168103
HR04590,Krishna,Reddy,Female,West Bengal,Howrah,1991-01-17,2020-11-03,,IT,Software Engineer,Master's,Needs Improvement,No,68055,77121
HR04591,Vihaan,Iyer,Male,Karnataka,Mysore,1963-10-20,2018-06-29,,Sales,Senior Sales Executive,Bachelor's,Excellent,No,103272,111689
HR04592,Aarav,Kumar,Male,Gujarat,Surat,1977-10-27,2016-10-17,,Customer Support,Chat Specialist,Diploma,Good,No,27991,29122
HR04593,Vivaan,Kohli,Female,Karnataka,Mysore,1995-05-20,2023-04-26,,Sales,Account Executive,Bachelor's,Satisfactory,Yes,65136,70458
HR04594,Ishaan,Reddy,Male,Rajasthan,Bikaner,1981-04-16,2023-09-04,,Sales,Sales Executive,Diploma,Needs Improvement,Yes,48148,50093
HR04595,Suresh,Joshi,Female,Telangana,Hyderabad,1997-10-16,2019-05-25,,Customer Support,Customer Support Rep,High School,Satisfactory,Yes,20869,21286
HR04596,Myra,Kulkarni,Female,Uttar Pradesh,Lucknow,1994-08-11,2017-02-01,,Operations,Operations Executive,Diploma,Excellent,Yes,38478,40033
HR04597,Isha,Agarwal,Male,Delhi,New Delhi,1985-10-06,2023-02-07,,IT,QA Engineer,Bachelor's,Good,No,87698,93925
HR04598,Aditya,Kumar,Male,Gujarat,Ahmedabad,1982-12-02,2021-05-25,,Customer Support,Customer Support Rep,High School,Good,No,24793,25289
HR04599,Priya,Kapoor,Female,Karnataka,Bengaluru,1966-06-09,2023-01-25,,IT,Senior Software Engineer,Master's,Satisfactory,Yes,99538,115032
HR04600,Rohit,Bhattacharya,Female,Tamil Nadu,Chennai,1977-10-15,2023-03-19,,Sales,Senior Sales Executive,Bachelor's,Good,Yes,62332,68093
HR04601,Pavan,Bhattacharya,Female,Gujarat,Rajkot,1971-10-06,2018-03-02,,Marketing,SEO Specialist,Master's,Good,Yes,89435,102353
HR04602,Vivaan,Nath,Male,Karnataka,Bengaluru,1979-03-15,2018-05-07,2021-08-17,Sales,Sales Manager,Diploma,Needs Improvement,No,116908,121631
HR04603,Vihaan,Dutta,Female,Delhi,Rohini,1977-06-18,2021-09-14,,Sales,Sales Executive,Bachelor's,Good,No,68272,74582
HR04604,Shaurya,Chopra,Female,Uttar Pradesh,Kanpur,1980-06-12,2016-01-31,,Finance,Finance Manager,Master's,Satisfactory,No,134916,154403
HR04605,Sai,Singh,Female,Gujarat,Ahmedabad,1970-10-17,2022-12-23,2023-08-19,Customer Support,Chat Specialist,Bachelor's,Satisfactory,No,40713,44912
HR04606,Suresh,Kumar,Male,Rajasthan,Jaipur,1972-01-31,2018-04-16,,IT,QA Engineer,Bachelor's,Good,No,38265,40982
HR04607,Aditya,Shah,Male,Rajasthan,Jaipur,1966-02-14,2024-12-25,,Finance,Finance Manager,Master's,Good,Yes,166671,188838
HR04608,Sunil,Saxena,Male,Karnataka,Mysore,1974-02-20,2017-03-11,,Operations,Operations Executive,Bachelor's,Excellent,No,27580,29538
HR04609,Tara,Naik,Female,Uttar Pradesh,Lucknow,1978-08-26,2019-03-11,2020-08-27,IT,DevOps Engineer,Bachelor's,Good,No,141778,154881
HR04610,Suresh,Dutta,Female,Maharashtra,Pune,1979-12-02,2017-09-24,,Marketing,Marketing Executive,Bachelor's,Good,No,95175,103971
HR04611,Aditya,Mehta,Female,Karnataka,Bengaluru,1983-08-24,2021-03-09,,Sales,Sales Executive,Diploma,Satisfactory,No,41730,44284
HR04612,Kiran,Rao,Male,Uttar Pradesh,Agra,1979-12-23,2015-03-11,,Sales,Account Executive,Diploma,Excellent,No,90795,94463
HR04613,Aditya,Kohli,Male,Punjab,Ludhiana,1982-09-19,2018-08-12,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,Yes,52713,56456
HR04614,Saanvi,Saxena,Male,Gujarat,Vadodara,1987-11-06,2021-08-08,,Finance,Accountant,Bachelor's,Satisfactory,No,85769,90958
HR04615,Aditya,Jain,Male,Telangana,Hyderabad,1960-11-22,2019-01-20,2023-06-29,Sales,Sales Manager,Bachelor's,Good,Yes,196605,212628
HR04616,Isha,Mehta,Male,Punjab,Chandigarh,1989-03-04,2022-12-03,,Customer Support,Customer Support Rep,Diploma,Good,No,38741,39911
HR04617,Sunil,Kapoor,Male,Uttar Pradesh,Kanpur,1992-03-01,2023-05-08,,IT,Software Engineer,Master's,Good,No,78898,87656
HR04618,Saanvi,Mehta,Male,Maharashtra,Mumbai,1982-02-12,2019-12-30,,Operations,Supply Chain Analyst,Bachelor's,Needs Improvement,Yes,48420,51858
HR04619,Ritika,Shah,Female,Delhi,Rohini,1982-11-02,2016-01-27,,Sales,Sales Executive,Diploma,Good,No,88438,92931
HR04620,Suresh,Khan,Male,Tamil Nadu,Tiruchirappalli,1974-10-08,2022-02-04,,IT,Software Engineer,Master's,Good,Yes,100019,112221
HR04621,Ishaan,Desai,Male,West Bengal,Durgapur,1990-03-31,2021-03-27,,HR,HR Executive,Master's,Satisfactory,No,64583,71752
HR04622,Neha,Rao,Male,Rajasthan,Udaipur,2002-03-13,2023-02-08,,Operations,Operations Executive,Diploma,Good,No,79176,80760
HR04623,Rohit,Nair,Male,Uttar Pradesh,Varanasi,1964-12-28,2023-02-03,,IT,Senior Software Engineer,Bachelor's,Needs Improvement,Yes,141130,152632
HR04624,Diya,Kapoor,Male,Telangana,Nizamabad,1981-05-22,2021-12-27,,Sales,Account Executive,Bachelor's,Good,No,63816,68347
HR04625,Kavya,Bose,Male,West Bengal,Siliguri,1977-09-17,2017-07-19,,IT,Software Engineer,Bachelor's,Good,No,47546,50922
HR04626,Tara,Agarwal,Female,Delhi,New Delhi,1981-02-24,2022-01-16,,Sales,Senior Sales Executive,Diploma,Excellent,No,104152,110527
HR04627,Tara,Rao,Male,West Bengal,Siliguri,1987-12-06,2019-08-20,,Sales,Account Executive,Bachelor's,Good,No,57125,60581
HR04628,Ritika,Iyer,Male,Delhi,Rohini,1975-09-16,2020-07-05,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,43374,46454
HR04629,Shaurya,Bhattacharya,Male,Tamil Nadu,Coimbatore,1975-02-14,2016-08-17,2024-09-30,Sales,Sales Executive,Diploma,Excellent,Yes,56189,58459
HR04630,Diya,Patel,Male,Gujarat,Rajkot,1976-11-30,2021-03-10,,Sales,Account Executive,Diploma,Satisfactory,Yes,114332,118951
HR04631,Saanvi,Iyer,Male,West Bengal,Kolkata,1981-01-05,2023-05-13,,Legal,Associate Counsel,Bachelor's,Good,No,68733,73613
HR04632,Isha,Sharma,Male,Maharashtra,Mumbai,1983-02-26,2022-05-31,,IT,Software Engineer,Master's,Satisfactory,No,87650,98343
HR04633,Pavan,Jain,Male,Maharashtra,Nashik,1968-04-02,2016-09-17,,Operations,Logistics Coordinator,Diploma,Satisfactory,No,73549,76520
HR04634,Ishaan,Verma,Male,Telangana,Warangal,1997-01-02,2018-02-22,,Customer Support,Customer Support Rep,High School,Excellent,Yes,48284,48284
HR04635,Rohit,Desai,Male,Gujarat,Rajkot,1996-12-10,2021-10-05,,Marketing,SEO Specialist,Bachelor's,Satisfactory,No,61143,64200
HR04636,Ishaan,Kulkarni,Female,Karnataka,Hubli,1984-03-13,2022-03-11,,Sales,Account Executive,Diploma,Good,Yes,44022,46716
HR04637,Aarav,Saxena,Female,Gujarat,Surat,1967-02-26,2021-04-09,2023-01-31,IT,Software Engineer,Bachelor's,Good,No,92728,102291
HR04638,Vihaan,Nair,Male,Tamil Nadu,Coimbatore,1998-10-10,2023-04-28,,Sales,Account Executive,Bachelor's,Excellent,No,113884,119578
HR04639,Arjun,Gupta,Female,Tamil Nadu,Coimbatore,1997-10-02,2019-05-26,,IT,QA Engineer,Master's,Good,No,40148,45046
HR04640,Ishaan,Saxena,Female,West Bengal,Howrah,1990-07-03,2017-09-27,,Admin,Office Assistant,Bachelor's,Excellent,Yes,26320,28471
HR04641,Pooja,Kapoor,Male,Punjab,Amritsar,1991-05-20,2021-01-17,,Marketing,Marketing Manager,Master's,Good,No,169620,188448
HR04642,Aditya,Verma,Male,Telangana,Warangal,1981-03-01,2021-08-20,,Admin,Office Assistant,Diploma,Good,Yes,45372,47205
HR04643,Krishna,Nair,Male,Karnataka,Bengaluru,1981-12-08,2022-05-07,,HR,HR Manager,Bachelor's,Satisfactory,No,151757,162532
HR04644,Aarav,Desai,Male,West Bengal,Howrah,1964-08-14,2024-06-12,,Legal,Legal Counsel,Master's,Good,No,125111,141751
HR04645,Ritika,Patel,Male,Tamil Nadu,Coimbatore,1987-05-29,2021-01-04,,HR,HR Executive,Master's,Excellent,Yes,35669,39628
HR04646,Vihaan,Rao,Female,West Bengal,Siliguri,1995-11-03,2019-10-12,,Operations,Logistics Coordinator,Bachelor's,Good,No,50941,54558
HR04647,Neha,Pandey,Male,Telangana,Hyderabad,1992-10-03,2022-01-15,,IT,Software Engineer,Master's,Satisfactory,No,60087,66757
HR04648,Aarav,Dutta,Male,Karnataka,Bengaluru,1987-11-15,2020-06-02,,Finance,Finance Manager,Bachelor's,Good,No,111609,118361
HR04649,Shaurya,Ghosh,Female,West Bengal,Howrah,1996-11-09,2019-06-04,,Sales,Account Executive,Bachelor's,Satisfactory,Yes,53648,57457
HR04650,Ananya,Dutta,Female,Tamil Nadu,Chennai,1987-05-28,2016-12-01,,Sales,Sales Executive,Bachelor's,Satisfactory,No,63101,68257
HR04651,Isha,Chopra,Female,Gujarat,Rajkot,1989-10-09,2019-05-28,,IT,QA Engineer,Bachelor's,Satisfactory,No,91720,99214
HR04652,Vivaan,Gupta,Male,Karnataka,Mysore,1977-04-24,2023-01-12,,IT,IT Support,Diploma,Satisfactory,No,47351,49264
HR04653,Neha,Nair,Female,Rajasthan,Jaipur,1993-08-26,2021-12-11,,HR,HR Executive,Bachelor's,Good,No,82624,89375
HR04654,Myra,Kapoor,Female,Karnataka,Mysore,1993-12-05,2023-02-19,,R&D,Research Associate,Master's,Satisfactory,No,68067,77135
HR04655,Pooja,Nath,Female,Rajasthan,Udaipur,1976-07-25,2020-05-02,,Admin,Admin Executive,High School,Satisfactory,No,40344,41974
HR04656,Pooja,Kapoor,Male,Maharashtra,Nagpur,1980-06-25,2022-06-19,,IT,IT Support,Diploma,Good,No,43740,45507
HR04657,Ritika,Saxena,Male,West Bengal,Durgapur,2000-10-05,2023-12-24,,Marketing,SEO Specialist,Master's,Satisfactory,No,113132,124445
HR04658,Neha,Joshi,Female,Tamil Nadu,Chennai,1980-08-08,2020-08-02,,HR,HR Executive,Bachelor's,Satisfactory,No,57765,63104
HR04659,Tara,Rao,Female,Maharashtra,Nagpur,1959-03-20,2017-07-03,,Sales,Sales Manager,Bachelor's,Good,Yes,103962,114684
HR04660,Kavya,Agarwal,Male,Telangana,Warangal,1986-02-04,2019-01-08,2022-05-14,Customer Support,Customer Support Rep,Bachelor's,Excellent,No,43090,45697
HR04661,Amit,Verma,Male,Gujarat,Vadodara,1976-05-03,2020-08-03,,Legal,Legal Counsel,Master's,Needs Improvement,No,160046,179572
HR04662,Krishna,Pandey,Male,Uttar Pradesh,Agra,1957-01-23,2015-08-16,,IT,Senior Software Engineer,Bachelor's,Satisfactory,No,146950,158926
HR04663,Aditya,Iyer,Male,West Bengal,Howrah,1972-02-17,2020-08-15,,IT,DevOps Engineer,Master's,Good,No,98166,110142
HR04664,Ritika,Jain,Male,Gujarat,Ahmedabad,1972-10-09,2020-06-02,,IT,Senior Software Engineer,Master's,Satisfactory,No,146885,164805
HR04665,Vivaan,Patel,Female,West Bengal,Howrah,1997-09-20,2018-11-22,,Customer Support,Customer Support Rep,Bachelor's,Excellent,Yes,49868,53409
HR04666,Ishaan,Reddy,Male,Rajasthan,Bikaner,1983-03-24,2023-11-12,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,42343,45349
HR04667,Rohit,Agarwal,Female,Gujarat,Vadodara,1978-08-24,2019-05-18,,Marketing,Content Strategist,Master's,Good,No,73084,83640
HR04668,Neha,Desai,Female,Rajasthan,Jodhpur,1998-09-30,2019-06-15,,Sales,Account Executive,Bachelor's,Needs Improvement,Yes,92431,98994
HR04669,Shaurya,Naik,Male,Tamil Nadu,Coimbatore,1966-05-09,2024-03-13,,Finance,Senior Accountant,Master's,Good,No,108597,123040
HR04670,Reyansh,Reddy,Male,Uttar Pradesh,Meerut,1967-01-17,2021-01-03,,Customer Support,Support Team Lead,Diploma,Good,Yes,123514,129764
HR04671,Ishaan,Singh,Female,Rajasthan,Jodhpur,1992-06-18,2016-06-06,,Sales,Account Executive,Diploma,Excellent,No,76381,79467
HR04672,Ananya,Jain,Female,Gujarat,Ahmedabad,1973-06-23,2020-06-16,,Finance,Finance Manager,Master's,Needs Improvement,Yes,200249,229173
HR04673,Ananya,Pandey,Female,Uttar Pradesh,Meerut,1987-03-31,2020-01-15,,Operations,Operations Executive,Bachelor's,Good,No,59773,64657
HR04674,Pavan,Saxena,Male,Punjab,Patiala,1998-05-23,2024-01-08,,HR,HR Executive,Bachelor's,Good,No,74936,79470
HR04675,Reyansh,Nair,Female,Rajasthan,Jaipur,1975-04-20,2020-05-02,,Sales,Account Executive,Bachelor's,Needs Improvement,Yes,89246,97494
HR04676,Krishna,Naik,Female,Tamil Nadu,Madurai,1981-07-03,2021-12-12,2022-06-29,IT,Software Engineer,Bachelor's,Good,No,103608,113183
HR04677,Reyansh,Ghosh,Female,Delhi,New Delhi,1970-10-03,2020-06-13,,IT,Senior Software Engineer,Master's,Needs Improvement,No,103391,118325
HR04678,Ritika,Kulkarni,Male,Tamil Nadu,Tiruchirappalli,1998-05-24,2020-04-25,,Customer Support,Customer Support Rep,Diploma,Needs Improvement,Yes,51885,52923
HR04679,Aarav,Ghosh,Female,Tamil Nadu,Tiruchirappalli,1990-12-20,2018-07-20,,R&D,Research Associate,Bachelor's,Good,Yes,76032,82245
HR04680,Pooja,Agarwal,Female,Karnataka,Hubli,1988-09-05,2021-03-22,,IT,Senior Software Engineer,Master's,Good,No,137372,155673
HR04681,Shaurya,Gupta,Female,Punjab,Ludhiana,1999-06-04,2022-03-09,,IT,Software Engineer,Master's,Good,No,66064,74124
HR04682,Aditya,Khan,Male,Rajasthan,Jodhpur,1978-12-17,2022-03-03,2023-07-15,IT,DevOps Engineer,Master's,Satisfactory,No,136004,152596
HR04683,Krishna,Kapoor,Female,Tamil Nadu,Tiruchirappalli,1983-04-18,2023-07-15,2024-06-24,Sales,Account Executive,Diploma,Good,No,65873,69905
HR04684,Isha,Dutta,Female,Maharashtra,Nashik,1990-07-01,2020-04-23,,Finance,Accountant,Master's,Good,No,87349,98986
HR04685,Neha,Verma,Male,Delhi,New Delhi,1982-03-22,2021-04-29,,Admin,Office Assistant,Bachelor's,Good,No,36516,39109
HR04686,Kavya,Verma,Male,Uttar Pradesh,Meerut,2000-04-04,2022-07-03,,Marketing,Content Strategist,Master's,Good,Yes,110690,121759
HR04687,Arjun,Verma,Female,Gujarat,Ahmedabad,1982-01-25,2021-12-10,2023-04-19,Admin,Admin Executive,Bachelor's,Satisfactory,Yes,55766,60920
HR04688,Vihaan,Kapoor,Female,Delhi,Dwarka,1981-11-13,2022-04-19,,Sales,Senior Sales Executive,Diploma,Good,No,97791,103777
HR04689,Krishna,Saxena,Female,Punjab,Patiala,1979-02-01,2019-02-13,,Sales,Account Executive,Bachelor's,Good,No,105119,114834
HR04690,Aarav,Verma,Male,Maharashtra,Pune,1980-11-27,2019-12-29,,Marketing,Marketing Executive,Bachelor's,Satisfactory,No,77439,82937
HR04691,Ananya,Khan,Female,Karnataka,Hubli,1996-06-23,2022-03-16,,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,60719,65680
HR04692,Aadhya,Tripathi,Female,Uttar Pradesh,Varanasi,1965-07-08,2019-02-02,,IT,Software Engineer,Bachelor's,Satisfactory,Yes,46911,51749
HR04693,Saanvi,Agarwal,Male,Uttar Pradesh,Lucknow,1990-04-27,2021-08-19,,Finance,Accountant,Master's,Good,No,38798,43105
HR04694,Aarav,Mehta,Female,West Bengal,Howrah,1975-04-30,2019-03-11,,Admin,Office Assistant,Bachelor's,Satisfactory,No,39476,43124
HR04695,Aditya,Iyer,Male,Rajasthan,Bikaner,1975-02-08,2020-09-30,2021-10-20,Marketing,Marketing Executive,Bachelor's,Excellent,No,73132,78324
HR04696,Shaurya,Shah,Female,Gujarat,Vadodara,1968-05-27,2021-08-14,,Sales,Senior Sales Executive,Diploma,Satisfactory,No,101804,109094
HR04697,Pavan,Jain,Male,Rajasthan,Jaipur,1973-06-01,2022-03-02,,Customer Support,Support Team Lead,Diploma,Good,No,124366,129390
HR04698,Neha,Nair,Male,Delhi,New Delhi,1970-09-13,2020-02-11,,IT,Software Engineer,Master's,Satisfactory,Yes,94914,106494
HR04699,Aarohi,Khan,Female,Gujarat,Vadodara,1990-04-01,2022-01-30,,Operations,Operations Executive,Diploma,Good,No,60610,63689
HR04700,Suresh,Saxena,Female,Gujarat,Ahmedabad,1989-10-22,2019-03-06,,Admin,Office Manager,Diploma,Good,No,114667,120493
HR04701,Reyansh,Chopra,Female,Karnataka,Mangalore,1986-01-29,2024-09-01,,Customer Support,Customer Support Rep,High School,Satisfactory,No,23580,24533
HR04702,Aarohi,Naik,Female,Karnataka,Bengaluru,1995-05-06,2020-03-20,,Customer Support,Customer Support Rep,Bachelor's,Excellent,No,45400,48623
HR04703,Aditya,Naik,Male,Karnataka,Hubli,1972-10-07,2022-09-02,,Sales,Senior Sales Executive,Diploma,Satisfactory,Yes,118299,123078
HR04704,Suresh,Ghosh,Female,Rajasthan,Jaipur,1979-09-02,2020-07-16,,Admin,Office Assistant,High School,Good,Yes,40812,42461
HR04705,Rohit,Khan,Male,Delhi,Rohini,1998-03-19,2023-05-06,,Sales,Sales Executive,Bachelor's,Good,Yes,52645,55830
HR04706,Sai,Naik,Female,Rajasthan,Jaipur,1978-10-27,2022-10-04,,Finance,Finance Analyst,Bachelor's,Good,Yes,124758,136288
HR04707,Arjun,Singh,Male,Tamil Nadu,Tiruchirappalli,1961-05-26,2016-11-21,,IT,Software Engineer,Bachelor's,Good,No,117102,126646
HR04708,Rohit,Bose,Female,West Bengal,Siliguri,1982-02-12,2018-04-23,,Customer Support,Customer Support Rep,Bachelor's,Satisfactory,No,47279,51649
HR04709,Aditya,Mehta,Male,Tamil Nadu,Madurai,1993-01-21,2016-04-08,,Finance,Accountant,Master's,Satisfactory,No,36527,40180
HR04710,Aarav,Nath,Male,Delhi,Saket,1961-05-06,2015-06-22,,HR,HR Manager,Master's,Good,No,155484,176163
HR04711,Tara,Kohli,Male,Telangana,Nizamabad,1997-05-05,2022-12-23,,Sales,Account Executive,Bachelor's,Good,No,86626,91867
HR04712,Priya,Tripathi,Male,Karnataka,Mysore,1994-08-12,2023-03-15,,Sales,Account Executive,Diploma,Needs Improvement,No,57730,59473
HR04713,Saanvi,Agarwal,Male,Telangana,Warangal,1975-04-17,2024-07-13,,Legal,Legal Counsel,Bachelor's,Good,No,174853,187268
HR04714,Arjun,Saxena,Male,Telangana,Nizamabad,1994-09-09,2022-05-13,,Operations,Supply Chain Analyst,Bachelor's,Good,No,65030,68964
HR04715,Suresh,Chopra,Male,Delhi,Saket,1975-10-19,2018-07-31,,IT,DevOps Engineer,Bachelor's,Good,Yes,103490,110838
HR04716,Aditya,Bhattacharya,Female,West Bengal,Howrah,1999-01-22,2024-09-25,,Operations,Operations Executive,Bachelor's,Satisfactory,No,34464,37280
HR04717,Vihaan,Kumar,Male,Uttar Pradesh,Lucknow,1985-03-25,2017-07-18,,Admin,Admin Executive,Diploma,Good,No,75389,77666
HR04718,Priya,Khan,Female,Gujarat,Vadodara,1990-08-16,2024-04-04,,Sales,Sales Executive,Diploma,Satisfactory,No,71977,75634
HR04719,Kiran,Kulkarni,Female,Delhi,Rohini,1995-09-07,2022-02-02,,R&D,Research Associate,Bachelor's,Satisfactory,No,37044,40071
HR04720,Reyansh,Joshi,Female,West Bengal,Durgapur,1990-09-08,2018-04-23,,HR,HR Executive,Bachelor's,Good,No,57650,62361
HR04721,Pavan,Nair,Female,Gujarat,Vadodara,1965-07-30,2017-07-17,,IT,QA Engineer,Master's,Good,No,39958,46178
